indicator_id,region_id,date,value,region,change,lagged_change
ZCON,394355,2020-06-30,327426.0,"Austin, TX",,
ZCON,394355,2020-04-30,320088.0,"Austin, TX",-2.241117076835686,
ZCON,394355,2020-03-31,318084.0,"Austin, TX",-0.626077828597138,-2.241117076835686
ZCON,394355,2020-10-31,329129.0,"Austin, TX",3.472353214874069,-0.626077828597138
ZCON,394355,2020-12-31,354331.0,"Austin, TX",7.657180011484854,3.472353214874069
ZCON,394355,2020-08-31,334833.0,"Austin, TX",-5.502764364393742,7.657180011484854
ZCON,394355,2020-05-31,322337.0,"Austin, TX",-3.7320096884118303,-5.502764364393742
ZCON,394355,2020-11-30,334866.0,"Austin, TX",3.886925795053009,-3.7320096884118303
ZCON,394355,2020-07-31,336326.0,"Austin, TX",0.4359952936398459,3.886925795053009
ZCON,394355,2020-09-30,322363.0,"Austin, TX",-4.151626695527555,0.4359952936398459
ZCON,394355,2021-01-31,358940.0,"Austin, TX",11.346525500755366,-4.151626695527555
ZCON,394355,2021-05-31,401984.0,"Austin, TX",11.991976374881585,11.346525500755366
ZCON,394355,2021-04-30,388194.0,"Austin, TX",-3.4304847954147455,11.991976374881585
ZCON,394355,2021-03-31,375148.0,"Austin, TX",-3.360690788626308,-3.4304847954147455
ZCON,394355,2021-02-28,362015.0,"Austin, TX",-3.5007517033277535,-3.360690788626308
ZCON,394355,1996-01-31,153184.0,"Austin, TX",-57.6857312542298,-3.5007517033277535
ZCON,394355,1996-02-29,152411.0,"Austin, TX",-0.5046218926258672,-57.6857312542298
ZCON,394355,1996-03-31,151035.0,"Austin, TX",-0.9028219747918453,-0.5046218926258672
ZCON,394355,1996-04-30,149075.0,"Austin, TX",-1.2977124507564497,-0.9028219747918453
ZCON,394355,1996-05-31,147382.0,"Austin, TX",-1.1356699647828261,-1.2977124507564497
ZCON,394355,1996-06-30,146903.0,"Austin, TX",-0.3250057673257256,-1.1356699647828261
ZCON,394355,1996-07-31,147845.0,"Austin, TX",0.6412394573289903,-0.3250057673257256
ZCON,394355,1996-08-31,149579.0,"Austin, TX",1.1728499441983065,0.6412394573289903
ZCON,394355,1996-09-30,151248.0,"Austin, TX",1.1157983406761662,1.1728499441983065
ZCON,394355,1996-10-31,151617.0,"Austin, TX",0.24397016820056905,1.1157983406761662
ZCON,394355,1996-11-30,151346.0,"Austin, TX",-0.17873985107210721,0.24397016820056905
ZCON,394355,1996-12-31,151568.0,"Austin, TX",0.14668375774715692,-0.17873985107210721
ZCON,394355,1997-01-31,151954.0,"Austin, TX",0.2546711706956639,0.14668375774715692
ZCON,394355,1997-02-28,152811.0,"Austin, TX",0.5639864695894836,0.2546711706956639
ZCON,394355,1997-03-31,154162.0,"Austin, TX",0.8840986578191323,0.5639864695894836
ZCON,394355,1997-04-30,156057.0,"Austin, TX",1.229226398204486,0.8840986578191323
ZCON,394355,1997-05-31,157765.0,"Austin, TX",1.094471891680593,1.229226398204486
ZCON,394355,1997-06-30,157905.0,"Austin, TX",0.0887395810224012,1.094471891680593
ZCON,394355,1997-07-31,156352.0,"Austin, TX",-0.9835027389886286,0.0887395810224012
ZCON,394355,1997-08-31,154028.0,"Austin, TX",-1.4863896848137492,-0.9835027389886286
ZCON,394355,1997-09-30,152302.0,"Austin, TX",-1.1205754797828926,-1.4863896848137492
ZCON,394355,1997-10-31,152612.0,"Austin, TX",0.20354296069651223,-1.1205754797828926
ZCON,394355,1997-11-30,154609.0,"Austin, TX",1.3085471653605296,0.20354296069651223
ZCON,394355,1997-12-31,156686.0,"Austin, TX",1.3433888066024524,1.3085471653605296
ZCON,394355,1998-01-31,158664.0,"Austin, TX",1.2623974062775156,1.3433888066024524
ZCON,394355,1998-02-28,160023.0,"Austin, TX",0.8565270004537995,1.2623974062775156
ZCON,394355,1998-03-31,162542.0,"Austin, TX",1.574148716122048,0.8565270004537995
ZCON,394355,1998-04-30,164616.0,"Austin, TX",1.2759779010963257,1.574148716122048
ZCON,394355,1998-05-31,166532.0,"Austin, TX",1.1639208825387604,1.2759779010963257
ZCON,394355,1998-06-30,168369.0,"Austin, TX",1.1030912977685992,1.1639208825387604
ZCON,394355,1998-07-31,169741.0,"Austin, TX",0.8148768478758006,1.1030912977685992
ZCON,394355,1998-08-31,171173.0,"Austin, TX",0.8436382488615113,0.8148768478758006
ZCON,394355,1998-09-30,172545.0,"Austin, TX",0.8015282784084032,0.8436382488615113
ZCON,394355,1998-10-31,174372.0,"Austin, TX",1.0588542119447153,0.8015282784084032
ZCON,394355,1998-11-30,175586.0,"Austin, TX",0.6962126946986835,1.0588542119447153
ZCON,394355,1998-12-31,175533.0,"Austin, TX",-0.030184638866426194,0.6962126946986835
ZCON,394355,1999-01-31,175429.0,"Austin, TX",-0.05924811858738499,-0.030184638866426194
ZCON,394355,1999-02-28,175346.0,"Austin, TX",-0.04731258799856031,-0.05924811858738499
ZCON,394355,1999-03-31,174215.0,"Austin, TX",-0.6450104365083864,-0.04731258799856031
ZCON,394355,1999-04-30,172281.0,"Austin, TX",-1.1101225497230471,-0.6450104365083864
ZCON,394355,1999-05-31,171525.0,"Austin, TX",-0.4388179776063539,-1.1101225497230471
ZCON,394355,1999-06-30,172099.0,"Austin, TX",0.3346450954671232,-0.4388179776063539
ZCON,394355,1999-07-31,173973.0,"Austin, TX",1.0889081284609414,0.3346450954671232
ZCON,394355,1999-08-31,175561.0,"Austin, TX",0.9127853172618661,1.0889081284609414
ZCON,394355,1999-09-30,176454.0,"Austin, TX",0.5086551113288262,0.9127853172618661
ZCON,394355,1999-10-31,176604.0,"Austin, TX",0.08500799075112919,0.5086551113288262
ZCON,394355,1999-11-30,176122.0,"Austin, TX",-0.27292700052093943,0.08500799075112919
ZCON,394355,1999-12-31,176649.0,"Austin, TX",0.2992244012673062,-0.27292700052093943
ZCON,394355,2000-01-31,177543.0,"Austin, TX",0.5060883446835307,0.2992244012673062
ZCON,394355,2000-02-29,178956.0,"Austin, TX",0.7958635372839362,0.5060883446835307
ZCON,394355,2000-03-31,180709.0,"Austin, TX",0.9795703971926084,0.7958635372839362
ZCON,394355,2000-04-30,183261.0,"Austin, TX",1.4122152189431691,0.9795703971926084
ZCON,394355,2000-05-31,185095.0,"Austin, TX",1.0007584810734382,1.4122152189431691
ZCON,394355,2000-06-30,186267.0,"Austin, TX",0.6331883627326507,1.0007584810734382
ZCON,394355,2000-07-31,186124.0,"Austin, TX",-0.07677151615691491,0.6331883627326507
ZCON,394355,2000-08-31,186710.0,"Austin, TX",0.3148438675291798,-0.07677151615691491
ZCON,394355,2000-09-30,187434.0,"Austin, TX",0.38776712548873604,0.3148438675291798
ZCON,394355,2000-10-31,188575.0,"Austin, TX",0.6087476124929214,0.38776712548873604
ZCON,394355,2000-11-30,189356.0,"Austin, TX",0.4141588227495774,0.6087476124929214
ZCON,394355,2000-12-31,190077.0,"Austin, TX",0.3807642746995077,0.4141588227495774
ZCON,394355,2001-01-31,190476.0,"Austin, TX",0.20991492921289545,0.3807642746995077
ZCON,394355,2001-02-28,190894.0,"Austin, TX",0.21945021945022347,0.20991492921289545
ZCON,394355,2001-03-31,191754.0,"Austin, TX",0.45051180236153066,0.21945021945022347
ZCON,394355,2001-04-30,191770.0,"Austin, TX",0.0083440241142263,0.45051180236153066
ZCON,394355,2001-05-31,191472.0,"Austin, TX",-0.1553944829743914,0.0083440241142263
ZCON,394355,2001-06-30,190298.0,"Austin, TX",-0.6131444806551367,-0.1553944829743914
ZCON,394355,2001-07-31,190158.0,"Austin, TX",-0.07356882363450667,-0.6131444806551367
ZCON,394355,2001-08-31,190086.0,"Austin, TX",-0.03786325056005513,-0.07356882363450667
ZCON,394355,2001-09-30,189974.0,"Austin, TX",-0.058920699052011916,-0.03786325056005513
ZCON,394355,2001-10-31,190158.0,"Austin, TX",0.09685535915440191,-0.058920699052011916
ZCON,394355,2001-11-30,190525.0,"Austin, TX",0.1929974021602998,0.09685535915440191
ZCON,394355,2001-12-31,191073.0,"Austin, TX",0.2876262957617115,0.1929974021602998
ZCON,394355,2002-01-31,191129.0,"Austin, TX",0.029308170175790238,0.2876262957617115
ZCON,394355,2002-02-28,190584.0,"Austin, TX",-0.28514772745109607,0.029308170175790238
ZCON,394355,2002-03-31,189685.0,"Austin, TX",-0.4717080132644935,-0.28514772745109607
ZCON,394355,2002-04-30,189657.0,"Austin, TX",-0.014761314811395643,-0.4717080132644935
ZCON,394355,2002-05-31,190193.0,"Austin, TX",0.2826154584328444,-0.014761314811395643
ZCON,394355,2002-06-30,191422.0,"Austin, TX",0.6461857166141671,0.2826154584328444
ZCON,394355,2002-07-31,191785.0,"Austin, TX",0.18963337547408532,0.6461857166141671
ZCON,394355,2002-08-31,192405.0,"Austin, TX",0.3232786714289393,0.18963337547408532
ZCON,394355,2002-09-30,193297.0,"Austin, TX",0.4636054156596847,0.3232786714289393
ZCON,394355,2002-10-31,194060.0,"Austin, TX",0.39472935430968636,0.4636054156596847
ZCON,394355,2002-11-30,194501.0,"Austin, TX",0.22724930433886126,0.39472935430968636
ZCON,394355,2002-12-31,194382.0,"Austin, TX",-0.061182204718746025,0.22724930433886126
ZCON,394355,2003-01-31,194688.0,"Austin, TX",0.1574219835170032,-0.061182204718746025
ZCON,394355,2003-02-28,195292.0,"Austin, TX",0.31023997370152046,0.1574219835170032
ZCON,394355,2003-03-31,196142.0,"Austin, TX",0.43524568338693115,0.31023997370152046
ZCON,394355,2003-04-30,196514.0,"Austin, TX",0.18965851271017797,0.43524568338693115
ZCON,394355,2003-05-31,196309.0,"Austin, TX",-0.10431826740079364,0.18965851271017797
ZCON,394355,2003-06-30,195806.0,"Austin, TX",-0.25622870067087966,-0.10431826740079364
ZCON,394355,2003-07-31,195752.0,"Austin, TX",-0.02757831731408089,-0.25622870067087966
ZCON,394355,2003-08-31,194732.0,"Austin, TX",-0.5210674731292664,-0.02757831731408089
ZCON,394355,2003-09-30,193395.0,"Austin, TX",-0.6865846394018438,-0.5210674731292664
ZCON,394355,2003-10-31,191514.0,"Austin, TX",-0.9726208019855687,-0.6865846394018438
ZCON,394355,2003-11-30,190764.0,"Austin, TX",-0.39161627870547555,-0.9726208019855687
ZCON,394355,2003-12-31,190394.0,"Austin, TX",-0.19395693107714385,-0.39161627870547555
ZCON,394355,2004-01-31,190377.0,"Austin, TX",-0.008928852799983122,-0.19395693107714385
ZCON,394355,2004-02-29,190666.0,"Austin, TX",0.1518040519600472,-0.008928852799983122
ZCON,394355,2004-03-31,191219.0,"Austin, TX",0.29003597914678547,0.1518040519600472
ZCON,394355,2004-04-30,191798.0,"Austin, TX",0.30279417840277656,0.29003597914678547
ZCON,394355,2004-05-31,192650.0,"Austin, TX",0.44421735367417003,0.30279417840277656
ZCON,394355,2004-06-30,193527.0,"Austin, TX",0.45522969114975,0.44421735367417003
ZCON,394355,2004-07-31,194435.0,"Austin, TX",0.4691851782955281,0.45522969114975
ZCON,394355,2004-08-31,195867.0,"Austin, TX",0.7364929153701683,0.4691851782955281
ZCON,394355,2004-09-30,197116.0,"Austin, TX",0.637677607764453,0.7364929153701683
ZCON,394355,2004-10-31,198783.0,"Austin, TX",0.8456949207573228,0.637677607764453
ZCON,394355,2004-11-30,199377.0,"Austin, TX",0.298818309412785,0.8456949207573228
ZCON,394355,2004-12-31,200334.0,"Austin, TX",0.4799951850012807,0.298818309412785
ZCON,394355,2005-01-31,200952.0,"Austin, TX",0.3084848303333443,0.4799951850012807
ZCON,394355,2005-02-28,201791.0,"Austin, TX",0.41751263983438314,0.3084848303333443
ZCON,394355,2005-03-31,201878.0,"Austin, TX",0.04311391489213445,0.41751263983438314
ZCON,394355,2005-04-30,202537.0,"Austin, TX",0.3264347774398324,0.04311391489213445
ZCON,394355,2005-05-31,202815.0,"Austin, TX",0.13725887121858182,0.3264347774398324
ZCON,394355,2005-06-30,203156.0,"Austin, TX",0.1681335206962009,0.13725887121858182
ZCON,394355,2005-07-31,203358.0,"Austin, TX",0.09943097914901777,0.1681335206962009
ZCON,394355,2005-08-31,203631.0,"Austin, TX",0.1342460095004938,0.09943097914901777
ZCON,394355,2005-09-30,204888.0,"Austin, TX",0.6172930447721603,0.1342460095004938
ZCON,394355,2005-10-31,205597.0,"Austin, TX",0.346042716020456,0.6172930447721603
ZCON,394355,2005-11-30,206775.0,"Austin, TX",0.5729655588359694,0.346042716020456
ZCON,394355,2005-12-31,206974.0,"Austin, TX",0.09623987425946279,0.5729655588359694
ZCON,394355,2006-01-31,207307.0,"Austin, TX",0.16088977359474121,0.09623987425946279
ZCON,394355,2006-02-28,207284.0,"Austin, TX",-0.01109465671684795,0.16088977359474121
ZCON,394355,2006-03-31,207439.0,"Austin, TX",0.0747766349549428,-0.01109465671684795
ZCON,394355,2006-04-30,206990.0,"Austin, TX",-0.21644917300989164,0.0747766349549428
ZCON,394355,2006-05-31,206919.0,"Austin, TX",-0.03430117396975296,-0.21644917300989164
ZCON,394355,2006-06-30,207167.0,"Austin, TX",0.1198536625442781,-0.03430117396975296
ZCON,394355,2006-07-31,207758.0,"Austin, TX",0.28527709529027057,0.1198536625442781
ZCON,394355,2006-08-31,208322.0,"Austin, TX",0.2714696906978231,0.28527709529027057
ZCON,394355,2006-09-30,208703.0,"Austin, TX",0.18288994921322743,0.2714696906978231
ZCON,394355,2006-10-31,209403.0,"Austin, TX",0.335404857620647,0.18288994921322743
ZCON,394355,2006-11-30,209975.0,"Austin, TX",0.2731575001313269,0.335404857620647
ZCON,394355,2006-12-31,210842.0,"Austin, TX",0.4129062983688536,0.2731575001313269
ZCON,394355,2007-01-31,211770.0,"Austin, TX",0.44014001005492354,0.4129062983688536
ZCON,394355,2007-02-28,212664.0,"Austin, TX",0.42215611276383846,0.44014001005492354
ZCON,394355,2007-03-31,213635.0,"Austin, TX",0.4565887973516869,0.42215611276383846
ZCON,394355,2007-04-30,214758.0,"Austin, TX",0.5256629297633708,0.4565887973516869
ZCON,394355,2007-05-31,216025.0,"Austin, TX",0.5899663807634736,0.5256629297633708
ZCON,394355,2007-06-30,217601.0,"Austin, TX",0.7295451915287687,0.5899663807634736
ZCON,394355,2007-07-31,218830.0,"Austin, TX",0.5647951985514821,0.7295451915287687
ZCON,394355,2007-08-31,220191.0,"Austin, TX",0.62194397477493,0.5647951985514821
ZCON,394355,2007-09-30,221021.0,"Austin, TX",0.3769454700691677,0.62194397477493
ZCON,394355,2007-10-31,222183.0,"Austin, TX",0.5257418978287021,0.3769454700691677
ZCON,394355,2007-11-30,223406.0,"Austin, TX",0.550447153922673,0.5257418978287021
ZCON,394355,2007-12-31,224377.0,"Austin, TX",0.43463470094804446,0.550447153922673
ZCON,394355,2008-01-31,224749.0,"Austin, TX",0.1657923940510786,0.43463470094804446
ZCON,394355,2008-02-29,224453.0,"Austin, TX",-0.13170247698544024,0.1657923940510786
ZCON,394355,2008-03-31,224594.0,"Austin, TX",0.06281938757779493,-0.13170247698544024
ZCON,394355,2008-04-30,224599.0,"Austin, TX",0.0022262393474470343,0.06281938757779493
ZCON,394355,2008-05-31,224407.0,"Austin, TX",-0.08548568782585919,0.0022262393474470343
ZCON,394355,2008-06-30,223040.0,"Austin, TX",-0.6091610333010977,-0.08548568782585919
ZCON,394355,2008-07-31,221985.0,"Austin, TX",-0.4730093256814949,-0.6091610333010977
ZCON,394355,2008-08-31,220882.0,"Austin, TX",-0.4968804198481891,-0.4730093256814949
ZCON,394355,2008-09-30,219690.0,"Austin, TX",-0.539654657237798,-0.4968804198481891
ZCON,394355,2008-10-31,217921.0,"Austin, TX",-0.8052255450862633,-0.539654657237798
ZCON,394355,2008-11-30,215181.0,"Austin, TX",-1.257336374190643,-0.8052255450862633
ZCON,394355,2008-12-31,213250.0,"Austin, TX",-0.8973840627192975,-1.257336374190643
ZCON,394355,2009-01-31,211965.0,"Austin, TX",-0.602579132473624,-0.8973840627192975
ZCON,394355,2009-02-28,211571.0,"Austin, TX",-0.1858797442974125,-0.602579132473624
ZCON,394355,2009-03-31,210437.0,"Austin, TX",-0.535990282222043,-0.1858797442974125
ZCON,394355,2009-04-30,209124.0,"Austin, TX",-0.623939706420451,-0.535990282222043
ZCON,394355,2009-05-31,207703.0,"Austin, TX",-0.6795011572081622,-0.623939706420451
ZCON,394355,2009-06-30,207039.0,"Austin, TX",-0.3196872457306821,-0.6795011572081622
